file,speaker,label
1146.wav,Barack Obama,bona-fide
1147.wav,Donald Trump,bona-fide
1149.wav,Barack Obama,bona-fide
1151.wav,Martin Luther King,bona-fide
1152.wav,Bernie Sanders,bona-fide
1153.wav,Donald Trump,bona-fide
1154.wav,Arnold Schwarzenegger,bona-fide
1155.wav,Donald Trump,bona-fide
1156.wav,Bernie Sanders,bona-fide
1157.wav,Winston Churchill,bona-fide
1158.wav,Alec Guinness,bona-fide
1159.wav,Kamala Harris,bona-fide
1162.wav,Ayn Rand,bona-fide
1163.wav,Boris Johnson,bona-fide
1164.wav,Winston Churchill,bona-fide
1166.wav,Donald Trump,bona-fide
1167.wav,Donald Trump,bona-fide
1168.wav,Alec Guinness,bona-fide
1172.wav,Bernie Sanders,bona-fide
1173.wav,Bernie Sanders,bona-fide
1174.wav,Christopher Hitchens,bona-fide
1175.wav,Alec Guinness,bona-fide
1176.wav,Donald Trump,bona-fide
1178.wav,Donald Trump,bona-fide
1179.wav,Alec Guinness,bona-fide
1180.wav,Donald Trump,bona-fide
1185.wav,Donald Trump,bona-fide
1187.wav,Alan Watts,bona-fide
1188.wav,Barack Obama,bona-fide
1189.wav,Barack Obama,bona-fide
1190.wav,Barack Obama,bona-fide
1192.wav,Donald Trump,bona-fide
1193.wav,Donald Trump,bona-fide
1194.wav,Robert Kardashian,bona-fide
1196.wav,Ayn Rand,bona-fide
1199.wav,Donald Trump,bona-fide
1200.wav,Bill Clinton,bona-fide
1204.wav,Barack Obama,bona-fide
1206.wav,Bob Ross,bona-fide
1209.wav,Bernie Sanders,bona-fide
1210.wav,Jeff Goldblum,bona-fide
1211.wav,Donald Trump,bona-fide
1213.wav,Winston Churchill,bona-fide
1215.wav,Donald Trump,bona-fide
1216.wav,Robert Kardashian,bona-fide
1218.wav,Harry Truman,bona-fide
1219.wav,Alec Guinness,bona-fide
1220.wav,Bill Clinton,bona-fide
1221.wav,Donald Trump,bona-fide
1230.wav,Christopher Hitchens,bona-fide
1232.wav,Barack Obama,bona-fide
1233.wav,Ronald Reagan,bona-fide
1235.wav,Ayn Rand,bona-fide
1236.wav,Ronald Reagan,bona-fide
1238.wav,Donald Trump,bona-fide
1241.wav,Ronald Reagan,bona-fide
1243.wav,Christopher Hitchens,bona-fide
1245.wav,JFK,bona-fide
1247.wav,Louis Farrakhan,bona-fide
1248.wav,Dwight Eisenhower,bona-fide
1250.wav,Winston Churchill,bona-fide
1255.wav,Christopher Hitchens,bona-fide
1256.wav,Ayn Rand,bona-fide
1257.wav,Louis Farrakhan,bona-fide
1259.wav,Richard Nixon,bona-fide
1260.wav,Bill Clinton,bona-fide
1261.wav,Alexandria Ocasio-Cortez,bona-fide
1262.wav,Bill Clinton,bona-fide
1265.wav,Bernie Sanders,bona-fide
1267.wav,Barack Obama,bona-fide
1268.wav,Gilbert Gottfried,bona-fide
1269.wav,Donald Trump,bona-fide
1271.wav,Alec Guinness,bona-fide
1272.wav,Alec Guinness,bona-fide
1275.wav,Martin Luther King,bona-fide
1276.wav,Ayn Rand,bona-fide
1277.wav,Mark Zuckerberg,bona-fide
1278.wav,Donald Trump,bona-fide
1280.wav,Ayn Rand,bona-fide
1284.wav,Norm MacDonald,bona-fide
1285.wav,Jimmy Carter,bona-fide
1287.wav,Donald Trump,bona-fide
1288.wav,Bernie Sanders,bona-fide
1289.wav,Alec Guinness,bona-fide
1291.wav,Donald Trump,bona-fide
1292.wav,Bernie Sanders,bona-fide
1294.wav,Barack Obama,bona-fide
1295.wav,Alec Guinness,bona-fide
1296.wav,Donald Trump,bona-fide
1298.wav,Martin Luther King,bona-fide
1299.wav,George Carlin,bona-fide
1301.wav,Donald Trump,bona-fide
1303.wav,Donald Trump,bona-fide
1304.wav,JFK,bona-fide
1305.wav,Barack Obama,bona-fide
1306.wav,Barack Obama,bona-fide
1310.wav,Bill Clinton,bona-fide
1311.wav,Barack Obama,bona-fide
1312.wav,Adam Driver,bona-fide
1313.wav,JFK,bona-fide
1314.wav,Bernie Sanders,bona-fide
1317.wav,Donald Trump,bona-fide
1318.wav,Milton Friedman,bona-fide
1319.wav,Winston Churchill,bona-fide
1320.wav,Queen Elizabeth II,bona-fide
1322.wav,Alec Guinness,bona-fide
1323.wav,Jeff Goldblum,bona-fide
1324.wav,Richard Nixon,bona-fide
1325.wav,Christopher Hitchens,bona-fide
1326.wav,Bill Clinton,bona-fide
1327.wav,Lyndon Johnson,bona-fide
1328.wav,Barack Obama,bona-fide
1329.wav,Alec Guinness,bona-fide
1330.wav,Donald Trump,bona-fide
1331.wav,Gilbert Gottfried,bona-fide
1333.wav,Barack Obama,bona-fide
1334.wav,Bill Clinton,bona-fide
1337.wav,Donald Trump,bona-fide
1340.wav,Barack Obama,bona-fide
1341.wav,Lyndon Johnson,bona-fide
1342.wav,Barack Obama,bona-fide
1345.wav,Bill Clinton,bona-fide
1346.wav,Nick Offerman,bona-fide
1347.wav,Barack Obama,bona-fide
1349.wav,Barack Obama,bona-fide
1352.wav,Christopher Hitchens,bona-fide
1354.wav,Queen Elizabeth II,bona-fide
1356.wav,Alec Guinness,bona-fide
1357.wav,Bill Clinton,bona-fide
1358.wav,Orson Welles,bona-fide
1360.wav,Louis Farrakhan,bona-fide
1362.wav,Donald Trump,bona-fide
1363.wav,Barack Obama,bona-fide
1364.wav,Martin Luther King,bona-fide
1365.wav,Barack Obama,bona-fide
1366.wav,Arnold Schwarzenegger,bona-fide
1368.wav,Ayn Rand,bona-fide
1369.wav,JFK,bona-fide
1370.wav,Christopher Hitchens,bona-fide
1372.wav,Bernie Sanders,bona-fide
1374.wav,Alec Guinness,bona-fide
1377.wav,Donald Trump,bona-fide
1378.wav,Ronald Reagan,bona-fide
1379.wav,Donald Trump,bona-fide
1380.wav,Barack Obama,bona-fide
1382.wav,Winston Churchill,bona-fide
1383.wav,Winston Churchill,bona-fide
1384.wav,Calvin Coolidge,bona-fide
1385.wav,Donald Trump,bona-fide
1386.wav,Christopher Hitchens,bona-fide
1387.wav,Winston Churchill,bona-fide
1388.wav,Bill Clinton,bona-fide
1390.wav,Alec Guinness,bona-fide
1394.wav,Ayn Rand,bona-fide
1395.wav,Alec Guinness,bona-fide
1396.wav,Bill Clinton,bona-fide
1398.wav,Alec Guinness,bona-fide
1400.wav,Barack Obama,bona-fide
1402.wav,Louis Farrakhan,bona-fide
1403.wav,FDR,bona-fide
1404.wav,Donald Trump,bona-fide
1406.wav,Martin Luther King,bona-fide
1408.wav,Donald Trump,bona-fide
1409.wav,Alec Guinness,bona-fide
1411.wav,Donald Trump,bona-fide
1412.wav,Christopher Hitchens,bona-fide
1414.wav,Martin Luther King,bona-fide
1415.wav,Donald Trump,bona-fide
1419.wav,Donald Trump,bona-fide
1420.wav,Barack Obama,bona-fide
1421.wav,Alec Guinness,bona-fide
1422.wav,Bernie Sanders,bona-fide
1424.wav,Donald Trump,bona-fide
1425.wav,Ayn Rand,bona-fide
1426.wav,Barack Obama,bona-fide
1427.wav,Barack Obama,bona-fide
1429.wav,Donald Trump,bona-fide
1430.wav,Barack Obama,bona-fide
1431.wav,Barack Obama,bona-fide
1433.wav,Martin Luther King,bona-fide
1435.wav,Bill Clinton,bona-fide
1438.wav,Winston Churchill,bona-fide
1440.wav,Donald Trump,bona-fide
1441.wav,Bill Clinton,bona-fide
1442.wav,Ayn Rand,bona-fide
1443.wav,Winston Churchill,bona-fide
1448.wav,Mark Zuckerberg,bona-fide
1449.wav,Donald Trump,bona-fide
1450.wav,Christopher Hitchens,bona-fide
1451.wav,Ronald Reagan,bona-fide
1454.wav,Barack Obama,bona-fide
1455.wav,Ayn Rand,bona-fide
1456.wav,Donald Trump,bona-fide
1457.wav,Malcolm X,bona-fide
1458.wav,Barack Obama,bona-fide
1460.wav,Donald Trump,bona-fide
1461.wav,Alec Guinness,bona-fide
1462.wav,John Cleese,bona-fide
1463.wav,Bill Clinton,bona-fide
1464.wav,Barack Obama,bona-fide
1466.wav,JFK,bona-fide
1467.wav,Ayn Rand,bona-fide
1468.wav,Barack Obama,bona-fide
1469.wav,Milton Friedman,bona-fide
1471.wav,Bernie Sanders,bona-fide
1472.wav,Alexandria Ocasio-Cortez,bona-fide
1474.wav,Donald Trump,bona-fide
1477.wav,Donald Trump,bona-fide
1478.wav,Alan Watts,bona-fide
1479.wav,JFK,bona-fide
1482.wav,Barack Obama,bona-fide
1487.wav,Bill Clinton,bona-fide
1488.wav,Barack Obama,bona-fide
1492.wav,Donald Trump,bona-fide
1494.wav,Winston Churchill,bona-fide
1495.wav,Ayn Rand,bona-fide
1497.wav,Alec Guinness,bona-fide
1498.wav,Alec Guinness,bona-fide
1500.wav,Barack Obama,bona-fide
1501.wav,Boris Johnson,bona-fide
1502.wav,Ayn Rand,bona-fide
1504.wav,Adam Driver,bona-fide
1505.wav,Mark Zuckerberg,bona-fide
1506.wav,Donald Trump,bona-fide
1507.wav,Richard Nixon,bona-fide
1509.wav,Alec Guinness,bona-fide
1511.wav,Ayn Rand,bona-fide
1513.wav,Donald Trump,bona-fide
1514.wav,Barack Obama,bona-fide
1518.wav,Milton Friedman,bona-fide
1519.wav,Alec Guinness,bona-fide
1523.wav,Donald Trump,bona-fide
1525.wav,Winston Churchill,bona-fide
1526.wav,Barack Obama,bona-fide
1529.wav,Queen Elizabeth II,bona-fide
1531.wav,Bob Ross,bona-fide
1540.wav,Barack Obama,bona-fide
1541.wav,Ayn Rand,bona-fide
1542.wav,Louis Farrakhan,bona-fide
1544.wav,Barack Obama,bona-fide
1545.wav,Bernie Sanders,bona-fide
1547.wav,Louis Farrakhan,bona-fide
1549.wav,Donald Trump,bona-fide
1551.wav,Bill Clinton,bona-fide
1552.wav,Martin Luther King,bona-fide
1557.wav,Martin Luther King,bona-fide
1558.wav,Arnold Schwarzenegger,bona-fide
1562.wav,Ronald Reagan,bona-fide
1563.wav,Bernie Sanders,bona-fide
1564.wav,Ronald Reagan,bona-fide
1565.wav,Bernie Sanders,bona-fide
1566.wav,Ayn Rand,bona-fide
1568.wav,Louis Farrakhan,bona-fide
1570.wav,Donald Trump,bona-fide
1571.wav,Alec Guinness,bona-fide
1572.wav,Arnold Schwarzenegger,bona-fide
1573.wav,Malcolm X,bona-fide
1577.wav,Barack Obama,bona-fide
1578.wav,Donald Trump,bona-fide
1579.wav,JFK,bona-fide
1580.wav,Donald Trump,bona-fide
1581.wav,Barack Obama,bona-fide
1582.wav,Barack Obama,bona-fide
1584.wav,Nick Offerman,bona-fide
1585.wav,Bernie Sanders,bona-fide
1587.wav,Bill Clinton,bona-fide
1588.wav,Alec Guinness,bona-fide
1589.wav,Donald Trump,bona-fide
1590.wav,Mark Zuckerberg,bona-fide
1591.wav,Christopher Hitchens,bona-fide
1593.wav,Bernie Sanders,bona-fide
1594.wav,Scarlett Johansson,bona-fide
1595.wav,Donald Trump,bona-fide
1596.wav,Barack Obama,bona-fide
1597.wav,Louis Farrakhan,bona-fide
1599.wav,Bill Clinton,bona-fide
1600.wav,Martin Luther King,bona-fide
1601.wav,Nick Offerman,bona-fide
1605.wav,Winston Churchill,bona-fide
1606.wav,Barack Obama,bona-fide
1607.wav,Bill Clinton,bona-fide
1608.wav,2Pac,bona-fide
1611.wav,Dwight Eisenhower,bona-fide
1612.wav,Alec Guinness,bona-fide
1615.wav,Bill Clinton,bona-fide
1616.wav,Bernie Sanders,bona-fide
1617.wav,Donald Trump,bona-fide
1618.wav,Alec Guinness,bona-fide
1619.wav,Christopher Hitchens,bona-fide
1620.wav,Bill Clinton,bona-fide
1621.wav,Christopher Hitchens,bona-fide
1622.wav,Barack Obama,bona-fide
1623.wav,JFK,bona-fide
1624.wav,Ayn Rand,bona-fide
1625.wav,Martin Luther King,bona-fide
1626.wav,Bill Clinton,bona-fide
1628.wav,Arnold Schwarzenegger,bona-fide
1629.wav,Barack Obama,bona-fide
1631.wav,Ronald Reagan,bona-fide
1636.wav,Barack Obama,bona-fide
1640.wav,Alec Guinness,bona-fide
1641.wav,Alec Guinness,bona-fide
1645.wav,Louis C.K.,bona-fide
1646.wav,Bernie Sanders,bona-fide
1649.wav,Bernie Sanders,bona-fide
1651.wav,Milton Friedman,bona-fide
1652.wav,Barack Obama,bona-fide
1653.wav,FDR,bona-fide
1654.wav,Christopher Hitchens,bona-fide
1657.wav,Barack Obama,bona-fide
1658.wav,Donald Trump,bona-fide
1659.wav,Donald Trump,bona-fide
1660.wav,Barack Obama,bona-fide
1661.wav,Christopher Hitchens,bona-fide
1662.wav,Ayn Rand,bona-fide
1663.wav,Bernie Sanders,bona-fide
1665.wav,Barack Obama,bona-fide
1666.wav,Donald Trump,bona-fide
1667.wav,Kamala Harris,bona-fide
1668.wav,Bernie Sanders,bona-fide
1669.wav,Alec Guinness,bona-fide
1671.wav,Alec Guinness,bona-fide
1672.wav,Bernie Sanders,bona-fide
1673.wav,Bill Clinton,bona-fide
1675.wav,Ayn Rand,bona-fide
1676.wav,Alec Guinness,bona-fide
1677.wav,Donald Trump,bona-fide
1678.wav,Kanye West,bona-fide
1680.wav,Arnold Schwarzenegger,bona-fide
1681.wav,Donald Trump,bona-fide
1682.wav,Bill Clinton,bona-fide
1683.wav,Nelson Mandela,bona-fide
1684.wav,JFK,bona-fide
1685.wav,Alec Guinness,bona-fide
1686.wav,Bernie Sanders,bona-fide
1689.wav,Bernie Sanders,bona-fide
1690.wav,Alec Guinness,bona-fide
1691.wav,Martin Luther King,bona-fide
1692.wav,Donald Trump,bona-fide
1693.wav,Bill Burr,bona-fide
1696.wav,Christopher Hitchens,bona-fide
1701.wav,Donald Trump,bona-fide
1703.wav,Ronald Reagan,bona-fide
1706.wav,Richard Nixon,bona-fide
1707.wav,Bernie Sanders,bona-fide
1709.wav,Arnold Schwarzenegger,bona-fide
1710.wav,Louis Farrakhan,bona-fide
1712.wav,Alec Guinness,bona-fide
1713.wav,Donald Trump,bona-fide
1718.wav,Donald Trump,bona-fide
1720.wav,Winston Churchill,bona-fide
1721.wav,Alec Guinness,bona-fide
1723.wav,Donald Trump,bona-fide
1724.wav,George Carlin,bona-fide
1726.wav,Barack Obama,bona-fide
1727.wav,Bill Clinton,bona-fide
1728.wav,Arnold Schwarzenegger,bona-fide
1729.wav,Donald Trump,bona-fide
1730.wav,Alec Guinness,bona-fide
1731.wav,Nelson Mandela,bona-fide
1732.wav,Bill Clinton,bona-fide
1733.wav,Martin Luther King,bona-fide
1734.wav,Bill Burr,bona-fide
1736.wav,Alec Guinness,bona-fide
1738.wav,Donald Trump,bona-fide
1739.wav,Bill Burr,bona-fide
1740.wav,Gilbert Gottfried,bona-fide
1743.wav,Alec Guinness,bona-fide
1744.wav,Barack Obama,bona-fide
1745.wav,Christopher Hitchens,bona-fide
1747.wav,Louis Farrakhan,bona-fide
1750.wav,Lyndon Johnson,bona-fide
1751.wav,Barack Obama,bona-fide
1752.wav,Alec Guinness,bona-fide
1754.wav,Richard Nixon,bona-fide
1757.wav,Bernie Sanders,bona-fide
1758.wav,Winston Churchill,bona-fide
1762.wav,JFK,bona-fide
1764.wav,Milton Friedman,bona-fide
1765.wav,Donald Trump,bona-fide
1766.wav,Ayn Rand,bona-fide
1767.wav,FDR,bona-fide
1769.wav,Bernie Sanders,bona-fide
1770.wav,Martin Luther King,bona-fide
1774.wav,Queen Elizabeth II,bona-fide
1775.wav,Donald Trump,bona-fide
1778.wav,Donald Trump,bona-fide
1780.wav,Ronald Reagan,bona-fide
1781.wav,Donald Trump,bona-fide
1782.wav,Louis Farrakhan,bona-fide
1784.wav,Bernie Sanders,bona-fide
1787.wav,Donald Trump,bona-fide
1791.wav,Bernie Sanders,bona-fide
1792.wav,Louis Farrakhan,bona-fide
1793.wav,Alec Guinness,bona-fide
1796.wav,Ayn Rand,bona-fide
1798.wav,Bill Clinton,bona-fide
1801.wav,Bernie Sanders,bona-fide
1802.wav,Donald Trump,bona-fide
1803.wav,Donald Trump,bona-fide
1804.wav,Alec Guinness,bona-fide
1805.wav,Bill Clinton,bona-fide
1806.wav,Bernie Sanders,bona-fide
1807.wav,FDR,bona-fide
1809.wav,Ayn Rand,bona-fide
1812.wav,FDR,bona-fide
1813.wav,Alec Guinness,bona-fide
1817.wav,Donald Trump,bona-fide
1819.wav,Christopher Hitchens,bona-fide
1820.wav,Donald Trump,bona-fide
1821.wav,JFK,bona-fide
1822.wav,Barack Obama,bona-fide
1823.wav,George W. Bush,bona-fide
1824.wav,Bernie Sanders,bona-fide
1825.wav,Christopher Hitchens,bona-fide
1826.wav,Barack Obama,bona-fide
1828.wav,Mark Zuckerberg,bona-fide
1829.wav,Bernie Sanders,bona-fide
1830.wav,Ronald Reagan,bona-fide
1831.wav,Bernie Sanders,bona-fide
1833.wav,Bernie Sanders,bona-fide
1835.wav,Ayn Rand,bona-fide
1837.wav,Mark Zuckerberg,bona-fide
1838.wav,Bernie Sanders,bona-fide
1840.wav,Bernie Sanders,bona-fide
1841.wav,Donald Trump,bona-fide
1842.wav,Adam Driver,bona-fide
1844.wav,George Carlin,bona-fide
1847.wav,Alexandria Ocasio-Cortez,bona-fide
1848.wav,Ayn Rand,bona-fide
1849.wav,JFK,bona-fide
1850.wav,Mark Zuckerberg,bona-fide
1851.wav,Alec Guinness,bona-fide
1852.wav,Ronald Reagan,bona-fide
1854.wav,Malcolm X,bona-fide
1855.wav,Bill Clinton,bona-fide
1856.wav,Bill Clinton,bona-fide
1857.wav,Donald Trump,bona-fide
1858.wav,Bernie Sanders,bona-fide
1860.wav,Milton Friedman,bona-fide
1861.wav,Ronald Reagan,bona-fide
1862.wav,Barack Obama,bona-fide
1864.wav,Donald Trump,bona-fide
1865.wav,Donald Trump,bona-fide
1868.wav,Harry Truman,bona-fide
1869.wav,Donald Trump,bona-fide
1871.wav,Donald Trump,bona-fide
1873.wav,Jeff Goldblum,bona-fide
1874.wav,Alec Guinness,bona-fide
1877.wav,Alec Guinness,bona-fide
1878.wav,Bernie Sanders,bona-fide
1879.wav,Barack Obama,bona-fide
1881.wav,Calvin Coolidge,bona-fide
1884.wav,Alec Guinness,bona-fide
1885.wav,Alec Guinness,bona-fide
1887.wav,Mark Zuckerberg,bona-fide
1888.wav,Winston Churchill,bona-fide
1889.wav,Martin Luther King,bona-fide
1892.wav,Winston Churchill,bona-fide
1894.wav,Barack Obama,bona-fide
1895.wav,Bill Clinton,bona-fide
1896.wav,Barack Obama,bona-fide
1897.wav,Alexandria Ocasio-Cortez,bona-fide
1899.wav,Barack Obama,bona-fide
1901.wav,Bill Clinton,bona-fide
1903.wav,Frank Sinatra,bona-fide
1905.wav,Barack Obama,bona-fide
1906.wav,Barack Obama,bona-fide
1907.wav,Mark Zuckerberg,bona-fide
1909.wav,Barack Obama,bona-fide
1910.wav,Donald Trump,bona-fide
1911.wav,Tucker Carlson,bona-fide
1912.wav,Bernie Sanders,bona-fide
1913.wav,Mark Zuckerberg,bona-fide
1914.wav,Louis Farrakhan,bona-fide
1915.wav,Bernie Sanders,bona-fide
1916.wav,Alexandria Ocasio-Cortez,bona-fide
1919.wav,Bernie Sanders,bona-fide
1920.wav,Alec Guinness,bona-fide
1921.wav,Alec Guinness,bona-fide
1924.wav,Boris Johnson,bona-fide
1925.wav,2Pac,bona-fide
1926.wav,Boris Johnson,bona-fide
1927.wav,Donald Trump,bona-fide
1929.wav,Barack Obama,bona-fide
1934.wav,Bernie Sanders,bona-fide
1936.wav,Lyndon Johnson,bona-fide
1937.wav,Ayn Rand,bona-fide
1938.wav,JFK,bona-fide
1939.wav,Barack Obama,bona-fide
1940.wav,Bill Clinton,bona-fide
1942.wav,Bill Clinton,bona-fide
1943.wav,Winston Churchill,bona-fide
1945.wav,Bill Clinton,bona-fide
1946.wav,Ayn Rand,bona-fide
1947.wav,Alec Guinness,bona-fide
1948.wav,Christopher Hitchens,bona-fide
1949.wav,George W. Bush,bona-fide
1950.wav,Martin Luther King,bona-fide
1952.wav,Ayn Rand,bona-fide
1953.wav,Barack Obama,bona-fide
1954.wav,Christopher Hitchens,bona-fide
1956.wav,Ronald Reagan,bona-fide
1958.wav,Bill Clinton,bona-fide
1959.wav,Malcolm X,bona-fide
1960.wav,Barack Obama,bona-fide
1961.wav,Donald Trump,bona-fide
1963.wav,Donald Trump,bona-fide
1964.wav,Christopher Hitchens,bona-fide
1966.wav,Barack Obama,bona-fide
1967.wav,Christopher Hitchens,bona-fide
1968.wav,Barack Obama,bona-fide
1969.wav,Jerry Seinfeld,bona-fide
1970.wav,Ayn Rand,bona-fide
1971.wav,Bernie Sanders,bona-fide
1972.wav,Bernie Sanders,bona-fide
1973.wav,Donald Trump,bona-fide
1975.wav,Barack Obama,bona-fide
1976.wav,Barack Obama,bona-fide
1977.wav,Donald Trump,bona-fide
1978.wav,Ronald Reagan,bona-fide
1979.wav,Bill Clinton,bona-fide
1981.wav,JFK,bona-fide
1986.wav,Bill Clinton,bona-fide
1987.wav,Ayn Rand,bona-fide
1991.wav,Malcolm X,bona-fide
1992.wav,Christopher Hitchens,bona-fide
1994.wav,Donald Trump,bona-fide
1995.wav,Donald Trump,bona-fide
1997.wav,Richard Nixon,bona-fide
1998.wav,Bill Clinton,bona-fide
1999.wav,Donald Trump,bona-fide
2000.wav,Nick Offerman,bona-fide
2008.wav,Boris Johnson,bona-fide
2009.wav,Ayn Rand,bona-fide
2011.wav,Bill Clinton,bona-fide
2013.wav,Alexandria Ocasio-Cortez,bona-fide
2014.wav,Donald Trump,bona-fide
2015.wav,Barack Obama,bona-fide
2017.wav,Bernie Sanders,bona-fide
2018.wav,Donald Trump,bona-fide
2019.wav,Martin Luther King,bona-fide
2020.wav,Donald Trump,bona-fide
2021.wav,Barack Obama,bona-fide
2022.wav,Bill Clinton,bona-fide
2023.wav,Ayn Rand,bona-fide
2024.wav,Bernie Sanders,bona-fide
2026.wav,Barack Obama,bona-fide
2027.wav,Bernie Sanders,bona-fide
2028.wav,Christopher Hitchens,bona-fide
2029.wav,Calvin Coolidge,bona-fide
2032.wav,Milton Friedman,bona-fide
2033.wav,Boris Johnson,bona-fide
2035.wav,Barack Obama,bona-fide
2036.wav,Malcolm X,bona-fide
2037.wav,Dwight Eisenhower,bona-fide
2038.wav,Arnold Schwarzenegger,bona-fide
2039.wav,Donald Trump,bona-fide
2040.wav,Lyndon Johnson,bona-fide
2041.wav,Donald Trump,bona-fide
2042.wav,Bill Clinton,bona-fide
2049.wav,Donald Trump,bona-fide
2050.wav,Alexandria Ocasio-Cortez,bona-fide
2051.wav,Ronald Reagan,bona-fide
2052.wav,Martin Luther King,bona-fide
2053.wav,Winston Churchill,bona-fide
2054.wav,Bernie Sanders,bona-fide
2057.wav,Donald Trump,bona-fide
2058.wav,Bernie Sanders,bona-fide
2059.wav,Ronald Reagan,bona-fide
2061.wav,Donald Trump,bona-fide
2063.wav,Milton Friedman,bona-fide
2064.wav,Donald Trump,bona-fide
2068.wav,Martin Luther King,bona-fide
2069.wav,Alec Guinness,bona-fide
2070.wav,Donald Trump,bona-fide
2072.wav,Donald Trump,bona-fide
2073.wav,Alec Guinness,bona-fide
2075.wav,Alexandria Ocasio-Cortez,bona-fide
2077.wav,Winston Churchill,bona-fide
2079.wav,Ayn Rand,bona-fide
2080.wav,Lyndon Johnson,bona-fide
2082.wav,Barack Obama,bona-fide
2084.wav,Bill Clinton,bona-fide
2085.wav,Donald Trump,bona-fide
2086.wav,Alec Guinness,bona-fide
2090.wav,Boris Johnson,bona-fide
2091.wav,Alexandria Ocasio-Cortez,bona-fide
2092.wav,Barack Obama,bona-fide
2093.wav,Alec Guinness,bona-fide
2094.wav,Bernie Sanders,bona-fide
2095.wav,Bernie Sanders,bona-fide
2098.wav,Richard Nixon,bona-fide
2100.wav,Alan Watts,bona-fide
2101.wav,Donald Trump,bona-fide
2102.wav,Donald Trump,bona-fide
2103.wav,Donald Trump,bona-fide
2105.wav,Malcolm X,bona-fide
2106.wav,Bill Clinton,bona-fide
2107.wav,Donald Trump,bona-fide
2109.wav,JFK,bona-fide
2110.wav,Barack Obama,bona-fide
2111.wav,Donald Trump,bona-fide
2113.wav,Alexandria Ocasio-Cortez,bona-fide
2114.wav,Ayn Rand,bona-fide
2115.wav,Alec Guinness,bona-fide
2117.wav,Boris Johnson,bona-fide
2121.wav,Barack Obama,bona-fide
2123.wav,Barack Obama,bona-fide
2124.wav,Christopher Hitchens,bona-fide
2125.wav,Mark Zuckerberg,bona-fide
2126.wav,Donald Trump,bona-fide
2128.wav,Alec Guinness,bona-fide
2131.wav,Bernie Sanders,bona-fide
2134.wav,Nelson Mandela,bona-fide
2135.wav,Donald Trump,bona-fide
2136.wav,Barack Obama,bona-fide
2138.wav,Ayn Rand,bona-fide
2139.wav,Alec Guinness,bona-fide
2141.wav,Barack Obama,bona-fide
2142.wav,Alexandria Ocasio-Cortez,bona-fide
2144.wav,Bill Clinton,bona-fide
2145.wav,Boris Johnson,bona-fide
2146.wav,Alec Guinness,bona-fide
2147.wav,Donald Trump,bona-fide
2148.wav,Alec Guinness,bona-fide
2150.wav,Louis Farrakhan,bona-fide
2152.wav,Barack Obama,bona-fide
2153.wav,Ronald Reagan,bona-fide
2155.wav,Martin Luther King,bona-fide
2157.wav,FDR,bona-fide
2159.wav,Ayn Rand,bona-fide
2160.wav,Donald Trump,bona-fide
2162.wav,Ayn Rand,bona-fide
2164.wav,Alec Guinness,bona-fide
2168.wav,Barack Obama,bona-fide
2169.wav,Bernie Sanders,bona-fide
2172.wav,Bill Clinton,bona-fide
2173.wav,Donald Trump,bona-fide
2175.wav,Barack Obama,bona-fide
2176.wav,Donald Trump,bona-fide
2178.wav,Donald Trump,bona-fide
2179.wav,Bill Clinton,bona-fide
2182.wav,Christopher Hitchens,bona-fide
2185.wav,Bernie Sanders,bona-fide
2186.wav,Christopher Hitchens,bona-fide
2188.wav,Nick Offerman,bona-fide
2190.wav,Bill Clinton,bona-fide
2194.wav,Donald Trump,bona-fide
2197.wav,Calvin Coolidge,bona-fide
2198.wav,Martin Luther King,bona-fide
2200.wav,Barack Obama,bona-fide
2201.wav,Ayn Rand,bona-fide
2209.wav,Bill Clinton,bona-fide
2210.wav,Dwight Eisenhower,bona-fide
