file,speaker,label
2112.wav,Mark Zuckerberg,spoof
2116.wav,The Notorious B.I.G.,spoof
2118.wav,Alexandria Ocasio-Cortez,spoof
2119.wav,Ayn Rand,spoof
2120.wav,The Notorious B.I.G.,spoof
2122.wav,Bernie Sanders,spoof
2127.wav,Orson Welles,spoof
2129.wav,JFK,spoof
2130.wav,Alec Guinness,spoof
2132.wav,Bill Clinton,spoof
2133.wav,Bill Clinton,spoof
2137.wav,Bernie Sanders,spoof
2140.wav,Mark Zuckerberg,spoof
2143.wav,Alec Guinness,spoof
2149.wav,Bernie Sanders,spoof
2151.wav,Norm MacDonald,spoof
2154.wav,Christopher Hitchens,spoof
2156.wav,Arnold Schwarzenegger,spoof
2158.wav,Ayn Rand,spoof
2161.wav,Richard Nixon,spoof
2163.wav,Ronald Reagan,spoof
2165.wav,Richard Nixon,spoof
2166.wav,George Carlin,spoof
2167.wav,Bill Clinton,spoof
2170.wav,Alec Guinness,spoof
2171.wav,Christopher Hitchens,spoof
2174.wav,Bernie Sanders,spoof
2177.wav,Milton Friedman,spoof
2180.wav,Mark Zuckerberg,spoof
2181.wav,Bill Clinton,spoof
2183.wav,Alec Guinness,spoof
2184.wav,Mr. Rogers,spoof
2187.wav,Bernie Sanders,spoof
2189.wav,Winston Churchill,spoof
2191.wav,Barack Obama,spoof
2192.wav,FDR,spoof
2193.wav,John Cleese,spoof
2195.wav,JFK,spoof
2196.wav,The Notorious B.I.G.,spoof
2199.wav,Milton Friedman,spoof
2202.wav,Martin Luther King,spoof
2203.wav,Bill Clinton,spoof
2204.wav,Queen Elizabeth II,spoof
2205.wav,Ayn Rand,spoof
2206.wav,Alec Guinness,spoof
2207.wav,Richard Nixon,spoof
2208.wav,Louis Farrakhan,spoof
2211.wav,Norm MacDonald,spoof
2213.wav,Arnold Schwarzenegger,spoof
2215.wav,The Notorious B.I.G.,spoof
2217.wav,Queen Elizabeth II,spoof
2221.wav,Christopher Hitchens,spoof
2226.wav,Alan Watts,spoof
2228.wav,Arnold Schwarzenegger,spoof
2231.wav,Christopher Hitchens,spoof
2235.wav,Alan Watts,spoof
2237.wav,Bernie Sanders,spoof
2238.wav,Ayn Rand,spoof
2240.wav,George W. Bush,spoof
2246.wav,Alec Guinness,spoof
2249.wav,Norm MacDonald,spoof
2251.wav,Christopher Hitchens,spoof
2252.wav,Bernie Sanders,spoof
2257.wav,Ronald Reagan,spoof
2258.wav,Bernie Sanders,spoof
2259.wav,Alan Watts,spoof
2262.wav,Ayn Rand,spoof
2265.wav,Bernie Sanders,spoof
2267.wav,Bernie Sanders,spoof
2270.wav,The Notorious B.I.G.,spoof
2271.wav,John Cleese,spoof
2274.wav,Mark Zuckerberg,spoof
2275.wav,Ayn Rand,spoof
2279.wav,Mark Zuckerberg,spoof
2280.wav,Mitch Hedberg,spoof
2281.wav,Alec Guinness,spoof
2290.wav,Barack Obama,spoof
2295.wav,FDR,spoof
2297.wav,Ayn Rand,spoof
2301.wav,Alec Guinness,spoof
2306.wav,Milton Friedman,spoof
2307.wav,Nelson Mandela,spoof
2312.wav,Christopher Hitchens,spoof
2320.wav,Alec Guinness,spoof
2324.wav,Barack Obama,spoof
2325.wav,Ronald Reagan,spoof
2327.wav,Donald Trump,spoof
2329.wav,Milton Friedman,spoof
2330.wav,Adam Driver,spoof
2333.wav,Ronald Reagan,spoof
2334.wav,Alec Guinness,spoof
2338.wav,Queen Elizabeth II,spoof
2342.wav,JFK,spoof
2347.wav,Boris Johnson,spoof
2351.wav,George W. Bush,spoof
2353.wav,Alexandria Ocasio-Cortez,spoof
2356.wav,Bill Clinton,spoof
2358.wav,Alec Guinness,spoof
2359.wav,Ayn Rand,spoof
2363.wav,Donald Trump,spoof
2365.wav,The Notorious B.I.G.,spoof
2366.wav,Bernie Sanders,spoof
2369.wav,Ayn Rand,spoof
2370.wav,Alec Guinness,spoof
2371.wav,Bernie Sanders,spoof
2372.wav,George W. Bush,spoof
2374.wav,Arnold Schwarzenegger,spoof
2375.wav,Martin Luther King,spoof
2379.wav,Nelson Mandela,spoof
2383.wav,Alec Guinness,spoof
2385.wav,Christopher Hitchens,spoof
2390.wav,George W. Bush,spoof
2391.wav,Bill Clinton,spoof
2392.wav,Calvin Coolidge,spoof
2394.wav,Milton Friedman,spoof
2396.wav,Alec Guinness,spoof
2399.wav,Alec Guinness,spoof
2400.wav,Alec Guinness,spoof
2406.wav,Alec Guinness,spoof
2407.wav,Ayn Rand,spoof
2408.wav,Winston Churchill,spoof
2409.wav,Barack Obama,spoof
2410.wav,Mark Zuckerberg,spoof
2412.wav,Alec Guinness,spoof
2414.wav,Ronald Reagan,spoof
2419.wav,Ayn Rand,spoof
2421.wav,Ronald Reagan,spoof
2422.wav,Bernie Sanders,spoof
2423.wav,Bernie Sanders,spoof
2424.wav,Alec Guinness,spoof
2427.wav,Milton Friedman,spoof
2429.wav,Winston Churchill,spoof
2432.wav,Alexandria Ocasio-Cortez,spoof
2435.wav,Ronald Reagan,spoof
2437.wav,Queen Elizabeth II,spoof
2441.wav,Alec Guinness,spoof
2443.wav,Bernie Sanders,spoof
2445.wav,JFK,spoof
2448.wav,Bernie Sanders,spoof
2449.wav,Ayn Rand,spoof
2451.wav,Alec Guinness,spoof
2453.wav,Christopher Hitchens,spoof
2459.wav,FDR,spoof
2461.wav,Alec Guinness,spoof
2462.wav,Bernie Sanders,spoof
2463.wav,Mark Zuckerberg,spoof
2464.wav,Ronald Reagan,spoof
2469.wav,Ayn Rand,spoof
2472.wav,Ronald Reagan,spoof
2474.wav,Ronald Reagan,spoof
2477.wav,Bernie Sanders,spoof
2481.wav,Louis Farrakhan,spoof
2482.wav,The Notorious B.I.G.,spoof
2483.wav,Ayn Rand,spoof
2485.wav,Bernie Sanders,spoof
2490.wav,Bill Burr,spoof
2493.wav,Ronald Reagan,spoof
2494.wav,Queen Elizabeth II,spoof
2500.wav,Tucker Carlson,spoof
2503.wav,Bernie Sanders,spoof
2504.wav,The Notorious B.I.G.,spoof
2505.wav,Ayn Rand,spoof
2506.wav,Bill Clinton,spoof
2507.wav,Ronald Reagan,spoof
2508.wav,Nelson Mandela,spoof
2510.wav,JFK,spoof
2512.wav,Alan Watts,spoof
2517.wav,Ayn Rand,spoof
2521.wav,Louis Farrakhan,spoof
2525.wav,Winston Churchill,spoof
2529.wav,Alec Guinness,spoof
2532.wav,Bill Clinton,spoof
2533.wav,Alec Guinness,spoof
2535.wav,Adam Driver,spoof
2536.wav,Christopher Hitchens,spoof
2537.wav,The Notorious B.I.G.,spoof
2542.wav,Ayn Rand,spoof
2544.wav,Winston Churchill,spoof
2545.wav,Queen Elizabeth II,spoof
2546.wav,Alec Guinness,spoof
2547.wav,Bill Clinton,spoof
2548.wav,Ayn Rand,spoof
2550.wav,Bernie Sanders,spoof
2554.wav,Queen Elizabeth II,spoof
2558.wav,Christopher Hitchens,spoof
2559.wav,Gilbert Gottfried,spoof
2561.wav,Bernie Sanders,spoof
2564.wav,Ronald Reagan,spoof
2565.wav,Louis C.K.,spoof
2571.wav,Nelson Mandela,spoof
2574.wav,George W. Bush,spoof
2576.wav,Queen Elizabeth II,spoof
2577.wav,Nelson Mandela,spoof
2584.wav,JFK,spoof
2585.wav,George Carlin,spoof
2586.wav,Bill Clinton,spoof
2588.wav,Bernie Sanders,spoof
2589.wav,The Notorious B.I.G.,spoof
2591.wav,Ayn Rand,spoof
2592.wav,Ayn Rand,spoof
2593.wav,Gilbert Gottfried,spoof
2598.wav,Mark Zuckerberg,spoof
2602.wav,Arnold Schwarzenegger,spoof
2603.wav,Louis Farrakhan,spoof
2606.wav,Ayn Rand,spoof
2607.wav,Ronald Reagan,spoof
2612.wav,Bill Clinton,spoof
2613.wav,Ayn Rand,spoof
2614.wav,Alec Guinness,spoof
2617.wav,Milton Friedman,spoof
2618.wav,Bernie Sanders,spoof
2620.wav,Louis Farrakhan,spoof
2621.wav,Alec Guinness,spoof
2623.wav,Nelson Mandela,spoof
2627.wav,Barack Obama,spoof
2631.wav,Alec Guinness,spoof
2633.wav,JFK,spoof
2636.wav,Christopher Hitchens,spoof
2637.wav,Adam Driver,spoof
2639.wav,Ayn Rand,spoof
2640.wav,Alec Guinness,spoof
2641.wav,Boris Johnson,spoof
2644.wav,Bernie Sanders,spoof
2645.wav,Bernie Sanders,spoof
2649.wav,Ayn Rand,spoof
2665.wav,Bernie Sanders,spoof
2668.wav,Bill Clinton,spoof
2669.wav,Ayn Rand,spoof
2676.wav,Bill Clinton,spoof
2677.wav,Queen Elizabeth II,spoof
2683.wav,Ayn Rand,spoof
2686.wav,Ronald Reagan,spoof
2687.wav,FDR,spoof
2688.wav,Alec Guinness,spoof
2692.wav,Bernie Sanders,spoof
2693.wav,Alec Guinness,spoof
2698.wav,Alec Guinness,spoof
2699.wav,Winston Churchill,spoof
2700.wav,Boris Johnson,spoof
2701.wav,Alec Guinness,spoof
2702.wav,The Notorious B.I.G.,spoof
2703.wav,JFK,spoof
2708.wav,Mark Zuckerberg,spoof
2709.wav,Bill Clinton,spoof
2716.wav,2Pac,spoof
2717.wav,Ronald Reagan,spoof
2718.wav,Ayn Rand,spoof
2719.wav,Ayn Rand,spoof
2725.wav,Richard Nixon,spoof
2732.wav,George W. Bush,spoof
2733.wav,Orson Welles,spoof
2737.wav,Bernie Sanders,spoof
2738.wav,Martin Luther King,spoof
2740.wav,Bernie Sanders,spoof
2744.wav,Ayn Rand,spoof
2745.wav,Bill Clinton,spoof
2748.wav,Ronald Reagan,spoof
2751.wav,Alec Guinness,spoof
2754.wav,Milton Friedman,spoof
2759.wav,Christopher Hitchens,spoof
2761.wav,Ronald Reagan,spoof
2765.wav,Alan Watts,spoof
2767.wav,Gilbert Gottfried,spoof
2774.wav,Adam Driver,spoof
2777.wav,Barack Obama,spoof
2778.wav,Ayn Rand,spoof
2784.wav,Bernie Sanders,spoof
2787.wav,Ronald Reagan,spoof
2792.wav,Ayn Rand,spoof
2793.wav,FDR,spoof
2795.wav,Alec Guinness,spoof
2796.wav,Winston Churchill,spoof
2799.wav,Bill Clinton,spoof
2800.wav,2Pac,spoof
2801.wav,Alec Guinness,spoof
2807.wav,Norm MacDonald,spoof
2809.wav,Ayn Rand,spoof
2810.wav,Alec Guinness,spoof
2813.wav,George W. Bush,spoof
2814.wav,Nelson Mandela,spoof
2816.wav,Bernie Sanders,spoof
2817.wav,Mark Zuckerberg,spoof
2818.wav,Jerry Seinfeld,spoof
2819.wav,Bill Clinton,spoof
2820.wav,Gilbert Gottfried,spoof
2832.wav,Bernie Sanders,spoof
2833.wav,Queen Elizabeth II,spoof
2834.wav,Alec Guinness,spoof
2835.wav,Bernie Sanders,spoof
2836.wav,Malcolm X,spoof
2838.wav,JFK,spoof
2842.wav,Ronald Reagan,spoof
2844.wav,Donald Trump,spoof
2846.wav,The Notorious B.I.G.,spoof
2847.wav,Robert Kardashian,spoof
2849.wav,Bill Burr,spoof
2850.wav,Bernie Sanders,spoof
2854.wav,Bernie Sanders,spoof
2855.wav,The Notorious B.I.G.,spoof
2859.wav,John Cleese,spoof
2861.wav,Nelson Mandela,spoof
2864.wav,Alec Guinness,spoof
2865.wav,Norm MacDonald,spoof
2867.wav,Christopher Hitchens,spoof
2868.wav,Alec Guinness,spoof
2870.wav,Bill Clinton,spoof
2876.wav,Christopher Hitchens,spoof
2880.wav,George Carlin,spoof
2882.wav,Louis C.K.,spoof
2884.wav,Ronald Reagan,spoof
2886.wav,Alec Guinness,spoof
2889.wav,FDR,spoof
2893.wav,Alec Guinness,spoof
2900.wav,Ronald Reagan,spoof
2903.wav,Martin Luther King,spoof
2904.wav,John Cleese,spoof
2908.wav,Milton Friedman,spoof
2910.wav,Bill Clinton,spoof
2915.wav,JFK,spoof
2920.wav,Bernie Sanders,spoof
2923.wav,The Notorious B.I.G.,spoof
2924.wav,Ayn Rand,spoof
2928.wav,Alec Guinness,spoof
2932.wav,Milton Friedman,spoof
2936.wav,Alec Guinness,spoof
2938.wav,Alec Guinness,spoof
2942.wav,Arnold Schwarzenegger,spoof
2944.wav,Winston Churchill,spoof
2945.wav,Adam Driver,spoof
2946.wav,Robert Kardashian,spoof
2950.wav,Nelson Mandela,spoof
2953.wav,Frank Sinatra,spoof
2955.wav,Ronald Reagan,spoof
2959.wav,Ronald Reagan,spoof
2961.wav,Bernie Sanders,spoof
2966.wav,Alec Guinness,spoof
2967.wav,The Notorious B.I.G.,spoof
2971.wav,Alexandria Ocasio-Cortez,spoof
2976.wav,Bernie Sanders,spoof
2977.wav,Norm MacDonald,spoof
2979.wav,Queen Elizabeth II,spoof
2980.wav,Alec Guinness,spoof
2981.wav,Mark Zuckerberg,spoof
2982.wav,The Notorious B.I.G.,spoof
2984.wav,George W. Bush,spoof
2991.wav,Dwight Eisenhower,spoof
2992.wav,Ronald Reagan,spoof
2995.wav,Ayn Rand,spoof
2997.wav,Boris Johnson,spoof
2998.wav,Jerry Seinfeld,spoof
3006.wav,Ayn Rand,spoof
3007.wav,Winston Churchill,spoof
3011.wav,Bernie Sanders,spoof
3013.wav,Milton Friedman,spoof
3017.wav,Bernie Sanders,spoof
3020.wav,Alec Guinness,spoof
3021.wav,Barack Obama,spoof
3022.wav,Bill Clinton,spoof
3023.wav,Bernie Sanders,spoof
3025.wav,Alec Guinness,spoof
3033.wav,Bill Clinton,spoof
3034.wav,Bernie Sanders,spoof
3036.wav,Tucker Carlson,spoof
3043.wav,Bernie Sanders,spoof
3047.wav,Christopher Hitchens,spoof
3052.wav,Ronald Reagan,spoof
3056.wav,Christopher Hitchens,spoof
3058.wav,Arnold Schwarzenegger,spoof
3060.wav,Martin Luther King,spoof
3063.wav,Louis Farrakhan,spoof
3072.wav,Mark Zuckerberg,spoof
3074.wav,Bill Clinton,spoof
3079.wav,Ronald Reagan,spoof
3082.wav,Alec Guinness,spoof
3084.wav,Robert Kardashian,spoof
3085.wav,Bernie Sanders,spoof
3086.wav,Bernie Sanders,spoof
3089.wav,Ronald Reagan,spoof
3091.wav,Milton Friedman,spoof
3092.wav,Alan Watts,spoof
3097.wav,Gilbert Gottfried,spoof
3100.wav,Alec Guinness,spoof
3108.wav,Nelson Mandela,spoof
3109.wav,Barack Obama,spoof
3112.wav,Bill Clinton,spoof
3116.wav,Ayn Rand,spoof
3118.wav,Ronald Reagan,spoof
3125.wav,Bill Clinton,spoof
3127.wav,Alexandria Ocasio-Cortez,spoof
3129.wav,Nelson Mandela,spoof
3136.wav,Nelson Mandela,spoof
3138.wav,Mark Zuckerberg,spoof
3140.wav,Gilbert Gottfried,spoof
3151.wav,Nelson Mandela,spoof
3153.wav,Barack Obama,spoof
3159.wav,Malcolm X,spoof
3160.wav,Ayn Rand,spoof
3161.wav,Bill Clinton,spoof
3162.wav,Ronald Reagan,spoof
3163.wav,Christopher Hitchens,spoof
3168.wav,Milton Friedman,spoof
3169.wav,Alec Guinness,spoof
3172.wav,Alan Watts,spoof
3173.wav,The Notorious B.I.G.,spoof
3176.wav,Bernie Sanders,spoof
3180.wav,Dwight Eisenhower,spoof
3186.wav,Bernie Sanders,spoof
3188.wav,Mark Zuckerberg,spoof
3191.wav,Orson Welles,spoof
3193.wav,Martin Luther King,spoof
3197.wav,Alec Guinness,spoof
3198.wav,Barack Obama,spoof
3201.wav,Louis C.K.,spoof
3203.wav,Alec Guinness,spoof
3214.wav,Bill Clinton,spoof
3215.wav,Alan Watts,spoof
3217.wav,Martin Luther King,spoof
3218.wav,2Pac,spoof
3219.wav,Bernie Sanders,spoof
3226.wav,Kanye West,spoof
3227.wav,Alec Guinness,spoof
3230.wav,Harry Truman,spoof
3235.wav,Queen Elizabeth II,spoof
3237.wav,Winston Churchill,spoof
3238.wav,Bernie Sanders,spoof
3240.wav,Milton Friedman,spoof
3248.wav,George W. Bush,spoof
3249.wav,Alec Guinness,spoof
3250.wav,Jerry Seinfeld,spoof
3254.wav,Arnold Schwarzenegger,spoof
3257.wav,Alec Guinness,spoof
3262.wav,Bernie Sanders,spoof
3265.wav,Ayn Rand,spoof
3270.wav,Ronald Reagan,spoof
3271.wav,Louis Farrakhan,spoof
3273.wav,Ayn Rand,spoof
3275.wav,Donald Trump,spoof
3277.wav,Barack Obama,spoof
3285.wav,The Notorious B.I.G.,spoof
3286.wav,Alec Guinness,spoof
3289.wav,Bill Clinton,spoof
3296.wav,Richard Nixon,spoof
3302.wav,Bob Ross,spoof
3303.wav,Nelson Mandela,spoof
3307.wav,Winston Churchill,spoof
3310.wav,Mark Zuckerberg,spoof
3312.wav,Alan Watts,spoof
3313.wav,Tucker Carlson,spoof
3317.wav,Bernie Sanders,spoof
3321.wav,Gilbert Gottfried,spoof
3324.wav,Mark Zuckerberg,spoof
3325.wav,Bernie Sanders,spoof
3326.wav,Ronald Reagan,spoof
3331.wav,Malcolm X,spoof
3336.wav,JFK,spoof
3337.wav,Ronald Reagan,spoof
3345.wav,Christopher Hitchens,spoof
3348.wav,Milton Friedman,spoof
3349.wav,Bill Burr,spoof
3353.wav,Alec Guinness,spoof
3358.wav,Ronald Reagan,spoof
3362.wav,Ronald Reagan,spoof
3363.wav,Bernie Sanders,spoof
3364.wav,Alec Guinness,spoof
3365.wav,Alec Guinness,spoof
3366.wav,Alec Guinness,spoof
3369.wav,Martin Luther King,spoof
3370.wav,Ayn Rand,spoof
3372.wav,Queen Elizabeth II,spoof
3374.wav,Bill Clinton,spoof
3379.wav,Bernie Sanders,spoof
3381.wav,Kamala Harris,spoof
3383.wav,John Cleese,spoof
3386.wav,Bill Clinton,spoof
3395.wav,Christopher Hitchens,spoof
3399.wav,Mr. Rogers,spoof
3400.wav,Alec Guinness,spoof
3402.wav,Ronald Reagan,spoof
3404.wav,Bernie Sanders,spoof
3409.wav,Bill Clinton,spoof
3410.wav,JFK,spoof
3411.wav,Alan Watts,spoof
3415.wav,Ayn Rand,spoof
3418.wav,Ayn Rand,spoof
3419.wav,Bernie Sanders,spoof
3420.wav,Alec Guinness,spoof
3421.wav,Martin Luther King,spoof
3426.wav,The Notorious B.I.G.,spoof
3428.wav,Alec Guinness,spoof
3430.wav,Winston Churchill,spoof
3432.wav,Bill Clinton,spoof
3433.wav,Queen Elizabeth II,spoof
3434.wav,Gilbert Gottfried,spoof
3439.wav,Bill Clinton,spoof
3440.wav,Alec Guinness,spoof
3442.wav,The Notorious B.I.G.,spoof
3443.wav,Queen Elizabeth II,spoof
3445.wav,Bill Clinton,spoof
3455.wav,Mark Zuckerberg,spoof
3457.wav,Alan Watts,spoof
3459.wav,Ayn Rand,spoof
3461.wav,Martin Luther King,spoof
3466.wav,Milton Friedman,spoof
3470.wav,Barack Obama,spoof
3474.wav,Ronald Reagan,spoof
3475.wav,JFK,spoof
3476.wav,Harry Truman,spoof
3478.wav,Ronald Reagan,spoof
3484.wav,Milton Friedman,spoof
3485.wav,Alec Guinness,spoof
3486.wav,Boris Johnson,spoof
3489.wav,Ronald Reagan,spoof
3490.wav,Milton Friedman,spoof
3492.wav,Lyndon Johnson,spoof
3493.wav,Alec Guinness,spoof
3494.wav,Orson Welles,spoof
3495.wav,Bernie Sanders,spoof
3499.wav,Gilbert Gottfried,spoof
3501.wav,Louis Farrakhan,spoof
3502.wav,Alec Guinness,spoof
3506.wav,The Notorious B.I.G.,spoof
3514.wav,Martin Luther King,spoof
3515.wav,Christopher Hitchens,spoof
3516.wav,Bernie Sanders,spoof
3518.wav,Alec Guinness,spoof
3522.wav,Bernie Sanders,spoof
3531.wav,Ronald Reagan,spoof
3534.wav,Alec Guinness,spoof
3535.wav,Norm MacDonald,spoof
3536.wav,George W. Bush,spoof
3537.wav,Ronald Reagan,spoof
3538.wav,Ronald Reagan,spoof
3541.wav,Christopher Hitchens,spoof
3544.wav,Alan Watts,spoof
3547.wav,Ronald Reagan,spoof
3549.wav,Ayn Rand,spoof
3550.wav,Harry Truman,spoof
3551.wav,George W. Bush,spoof
3553.wav,Barack Obama,spoof
3554.wav,Bernie Sanders,spoof
3556.wav,The Notorious B.I.G.,spoof
3563.wav,Norm MacDonald,spoof
3565.wav,Winston Churchill,spoof
3571.wav,Ronald Reagan,spoof
3573.wav,Alec Guinness,spoof
3579.wav,Winston Churchill,spoof
3587.wav,Alec Guinness,spoof
3590.wav,Alec Guinness,spoof
3591.wav,Queen Elizabeth II,spoof
3592.wav,Christopher Hitchens,spoof
3593.wav,Bernie Sanders,spoof
3596.wav,Alec Guinness,spoof
3597.wav,Ayn Rand,spoof
3601.wav,Christopher Hitchens,spoof
3610.wav,Bernie Sanders,spoof
3614.wav,Alec Guinness,spoof
3616.wav,JFK,spoof
3618.wav,Gilbert Gottfried,spoof
3621.wav,Ayn Rand,spoof
3625.wav,Bernie Sanders,spoof
3627.wav,Martin Luther King,spoof
3629.wav,Louis C.K.,spoof
3632.wav,Alec Guinness,spoof
3633.wav,JFK,spoof
3637.wav,Barack Obama,spoof
3638.wav,Alec Guinness,spoof
3639.wav,The Notorious B.I.G.,spoof
3640.wav,Winston Churchill,spoof
3643.wav,Ronald Reagan,spoof
3646.wav,Ronald Reagan,spoof
3648.wav,Milton Friedman,spoof
3654.wav,Bill Clinton,spoof
3655.wav,Ronald Reagan,spoof
3658.wav,Bill Clinton,spoof
3663.wav,Nelson Mandela,spoof
3668.wav,JFK,spoof
3671.wav,Arnold Schwarzenegger,spoof
3672.wav,Bob Ross,spoof
3675.wav,George W. Bush,spoof
3676.wav,Ayn Rand,spoof
3679.wav,Alec Guinness,spoof
3680.wav,Bill Clinton,spoof
3682.wav,Bernie Sanders,spoof
3684.wav,Martin Luther King,spoof
3689.wav,Barack Obama,spoof
3690.wav,Bernie Sanders,spoof
3693.wav,Adam Driver,spoof
3694.wav,Alan Watts,spoof
3695.wav,Alec Guinness,spoof
3698.wav,Ayn Rand,spoof
3702.wav,Ronald Reagan,spoof
3703.wav,The Notorious B.I.G.,spoof
3705.wav,Alec Guinness,spoof
3706.wav,Louis Farrakhan,spoof
3707.wav,Bernie Sanders,spoof
3712.wav,Bill Clinton,spoof
3713.wav,Milton Friedman,spoof
3716.wav,Ayn Rand,spoof
3720.wav,Milton Friedman,spoof
3723.wav,Louis C.K.,spoof
3729.wav,Frank Sinatra,spoof
3730.wav,Alec Guinness,spoof
3732.wav,Alec Guinness,spoof
3734.wav,John Cleese,spoof
3736.wav,Ronald Reagan,spoof
3746.wav,Alec Guinness,spoof
3747.wav,Richard Nixon,spoof
3748.wav,Bernie Sanders,spoof
3752.wav,Bernie Sanders,spoof
3757.wav,The Notorious B.I.G.,spoof
3760.wav,Mark Zuckerberg,spoof
3764.wav,Nelson Mandela,spoof
3765.wav,Ayn Rand,spoof
3767.wav,Alec Guinness,spoof
3768.wav,Alec Guinness,spoof
3770.wav,Nelson Mandela,spoof
3775.wav,George Carlin,spoof
3784.wav,Barack Obama,spoof
3786.wav,Alan Watts,spoof
3787.wav,Ayn Rand,spoof
3792.wav,Mark Zuckerberg,spoof
3794.wav,Ronald Reagan,spoof
3797.wav,Gilbert Gottfried,spoof
3802.wav,Ayn Rand,spoof
3804.wav,JFK,spoof
3812.wav,Bernie Sanders,spoof
3815.wav,Winston Churchill,spoof
3817.wav,Martin Luther King,spoof
3818.wav,Alec Guinness,spoof
3819.wav,Boris Johnson,spoof
3824.wav,Alec Guinness,spoof
3826.wav,Ronald Reagan,spoof
3827.wav,Christopher Hitchens,spoof
3828.wav,Christopher Hitchens,spoof
3833.wav,Alexandria Ocasio-Cortez,spoof
3835.wav,Mark Zuckerberg,spoof
3840.wav,Dwight Eisenhower,spoof
3842.wav,Orson Welles,spoof
3844.wav,Ayn Rand,spoof
3845.wav,Christopher Hitchens,spoof
3850.wav,Bernie Sanders,spoof
3852.wav,Ayn Rand,spoof
3854.wav,Ayn Rand,spoof
3857.wav,Bernie Sanders,spoof
3858.wav,The Notorious B.I.G.,spoof
3861.wav,Christopher Hitchens,spoof
3862.wav,Adam Driver,spoof
3865.wav,Bernie Sanders,spoof
3866.wav,Bernie Sanders,spoof
3869.wav,Bill Clinton,spoof
3871.wav,Alec Guinness,spoof
3874.wav,Bernie Sanders,spoof
3877.wav,Martin Luther King,spoof
3879.wav,Mark Zuckerberg,spoof
3882.wav,Nelson Mandela,spoof
3885.wav,Alan Watts,spoof
3889.wav,Ronald Reagan,spoof
3894.wav,Barack Obama,spoof
3897.wav,Queen Elizabeth II,spoof
3898.wav,Winston Churchill,spoof
3904.wav,Christopher Hitchens,spoof
3906.wav,Bernie Sanders,spoof
3907.wav,FDR,spoof
3908.wav,Mr. Rogers,spoof
3913.wav,Ayn Rand,spoof
3916.wav,Alec Guinness,spoof
3918.wav,Louis Farrakhan,spoof
3922.wav,Martin Luther King,spoof
3926.wav,Bob Ross,spoof
3927.wav,Ronald Reagan,spoof
3931.wav,Christopher Hitchens,spoof
3934.wav,Milton Friedman,spoof
3935.wav,Alan Watts,spoof
3936.wav,Lyndon Johnson,spoof
3938.wav,Ayn Rand,spoof
3939.wav,Mark Zuckerberg,spoof
3944.wav,Kanye West,spoof
3945.wav,Nelson Mandela,spoof
3955.wav,Mitch Hedberg,spoof
3961.wav,The Notorious B.I.G.,spoof
3963.wav,Bernie Sanders,spoof
3973.wav,Ayn Rand,spoof
3977.wav,Bernie Sanders,spoof
3981.wav,Alec Guinness,spoof
3986.wav,JFK,spoof
3987.wav,2Pac,spoof
3988.wav,Ayn Rand,spoof
3989.wav,Alan Watts,spoof
3992.wav,Alan Watts,spoof
3997.wav,Adam Driver,spoof
3998.wav,Gilbert Gottfried,spoof
4001.wav,Christopher Hitchens,spoof
4004.wav,The Notorious B.I.G.,spoof
4007.wav,Winston Churchill,spoof
4010.wav,Alec Guinness,spoof
4015.wav,Alec Guinness,spoof
4017.wav,Bill Clinton,spoof
4018.wav,Alec Guinness,spoof
4020.wav,Gilbert Gottfried,spoof
4021.wav,Bernie Sanders,spoof
4022.wav,Mitch Hedberg,spoof
4025.wav,Barack Obama,spoof
4029.wav,Ronald Reagan,spoof
4031.wav,Christopher Hitchens,spoof
4032.wav,Mark Zuckerberg,spoof
4033.wav,FDR,spoof
4036.wav,Winston Churchill,spoof
4038.wav,Dwight Eisenhower,spoof
4041.wav,Christopher Hitchens,spoof
4045.wav,Ayn Rand,spoof
4047.wav,Alec Guinness,spoof
4053.wav,John Cleese,spoof
4056.wav,Ronald Reagan,spoof
4058.wav,Barack Obama,spoof
4059.wav,The Notorious B.I.G.,spoof
4061.wav,Barack Obama,spoof
4065.wav,Winston Churchill,spoof
4068.wav,Bill Clinton,spoof
4069.wav,Ayn Rand,spoof
4072.wav,Winston Churchill,spoof
4076.wav,Ayn Rand,spoof
4081.wav,Gilbert Gottfried,spoof
4082.wav,Richard Nixon,spoof
4084.wav,Bernie Sanders,spoof
4088.wav,George Carlin,spoof
4089.wav,Arnold Schwarzenegger,spoof
4091.wav,Mark Zuckerberg,spoof
4094.wav,Bernie Sanders,spoof
4095.wav,Alec Guinness,spoof
4097.wav,Bill Clinton,spoof
4098.wav,Alec Guinness,spoof
4099.wav,Adam Driver,spoof
4107.wav,Bill Clinton,spoof
4108.wav,Nelson Mandela,spoof
4111.wav,FDR,spoof
4112.wav,Milton Friedman,spoof
4115.wav,Alec Guinness,spoof
4122.wav,Gilbert Gottfried,spoof
4123.wav,Richard Nixon,spoof
4128.wav,Alec Guinness,spoof
4129.wav,Ayn Rand,spoof
4134.wav,Alec Guinness,spoof
4136.wav,Arnold Schwarzenegger,spoof
4137.wav,Bernie Sanders,spoof
4141.wav,Adam Driver,spoof
4143.wav,Norm MacDonald,spoof
4144.wav,Christopher Hitchens,spoof
4145.wav,Alec Guinness,spoof
4150.wav,Martin Luther King,spoof
4151.wav,Bernie Sanders,spoof
4152.wav,George Carlin,spoof
4154.wav,Boris Johnson,spoof
